date,plant,producer,units,installed_mw,present_mw,peak_mw,energy_kwh,remarks
2025-06-12,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,100.0,568320.0,-
2025-06-12,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,53.97,35.0,171360.0,-
2025-06-12,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,55.0,0.0,0.0,-
2025-06-12,Kaptai 7 MW Solar PP,PDB,0,0.0,6.0,0.0,28281.0,-
2025-06-12,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,172.0,4071540.0,-
2025-06-12,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,0.0,113744.0,-
2025-06-12,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,0.0,-
2025-06-12,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,-
2025-06-12,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,-
2025-06-12,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,34.0,387072.0,-
2025-06-12,Kodda 150 MW PP B-R,PDB-RPCL,9*17.06,153.54,149.36,16.0,63840.0,-
2025-06-12,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,0.0,0.0,-
2025-06-12,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,0.0,0.0,Borescope Inspection
2025-06-12,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,0.0,0.0,-
2025-06-12,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,0.0,0.0,-
2025-06-12,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,42.0,42.0,1008480.0,-
2025-06-12,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,42.0,201636.0,-
2025-06-12,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,90.0,489600.0,-
2025-06-12,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1150.0,0.0,0.0,U1 S/D 25/Mar/25
2025-06-12,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,50.0,625920.0,Liquid fuel shortage
2025-06-12,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,400.0,9149500.0,-
2025-06-12,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,142.0,3374225.0,FGMO
2025-06-12,Meghnaghat CCPP(Summit)-2,IPP,1*409+1*202,611.0,583.0,500.0,11374393.0,-
2025-06-12,Mirsharai 150 MW,IPP,18.5*9,166.5,159.86,0.0,0.0,-
2025-06-12,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,747360.0,-
2025-06-12,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,172.0,2488800.0,-
2025-06-12,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,35.0,153756.0,-
2025-06-12,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.2,0.0,0.0,-
2025-06-12,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,725870.0,-
2025-06-12,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,0.0,0.0,-
2025-06-12,Patuakhali 1320 MW (RNPL),RNPL,660*2,1320.0,0.0,0.0,0.0,Under Maintenance
2025-06-12,Payra 1320 MW,BCPCL,2*622,1244.0,1244.0,1230.0,23601454.55,FGMO
2025-06-12,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,103.0,2891520.0,Low gas pressure
2025-06-12,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.2,1238.0,23309090.0,FGMO
2025-06-12,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,113.0,1906953.0,-
2025-06-12,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-06-12,Raozan 25 MW PP,IPP,3*8.9,26.7,25.5,6.0,61081.2,-
2025-06-12,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,17.0,443040.0,-
2025-06-12,SS Power,IPP,2*660,1320.0,1224.0,1099.0,22549089.0,FGMO
2025-06-12,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-06-12,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,0.0,-
2025-06-12,Sarishabari 3 MW Solar Plant,IPP,0,0.0,2.71,0.0,14750.0,-
2025-06-12,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,8.0,175800.0,-
2025-06-12,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,machine problem
2025-06-12,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,80.0,1935360.0,01 engine maintenance
2025-06-12,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,30.0,683712.0,-
2025-06-12,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,0.0,0.0,Under Maintenance
2025-06-12,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,0.0,0.0,Gas shortage
2025-06-12,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,210.0,0.0,0.0,Gas shortage
2025-06-12,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2025-06-12,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,0.0,313636.0,Bill delay
2025-06-12,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,147.0,3597781.0,-
2025-06-12,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,-
2025-06-12,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,406504.0,-
2025-06-12,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,164.0,3500182.0,FGMO
2025-06-12,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,185.0,4507545.0,Gas shortage
2025-06-12,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,168.0,4545673.0,FGMO
2025-06-12,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,413.79,344.0,8761745.0,FGMO
2025-06-12,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,36480.0,-
2025-06-12,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,543427.0,-
2025-06-12,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,251316.0,-
2025-06-12,Sreepur 150 MW PP,PDB-RPCL,9*18,162.0,160.0,125.0,1848000.0,-
2025-06-12,Summit Power Ashulia,IPP,0,0.0,33.75,13.0,288000.0,Low gas pressure
2025-06-12,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,14.0,201600.0,-
2025-06-12,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,349250.0,-
2025-06-12,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,16.0,411000.0,-
2025-06-12,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,231.0,100.0,488480.0,-
2025-06-12,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,51970.44,-
2025-06-12,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,0.0,98880.0,From 00:00 to 24:00 hr. will be dispatching 12 MW
2025-06-12,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,1171000.0,-
2025-06-12,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,87480.0,-
2025-06-12,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,52.0,43.0,427120.0,machine problem
2025-06-12,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Under Maintenance of Exciter
2025-06-12,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,500.0,11809090.91,None
2025-06-12,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,0.0,0.0,-
2025-06-13,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1435.88,762.0,17371636.0,-
2025-06-13,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,35.0,169364.0,-
2025-06-13,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,16.0,100364.0,-
2025-06-13,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,105.0,552000.0,-
2025-06-13,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,182.0,4131636.0,-
2025-06-13,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,393.0,0.0,0.0,machine problem
2025-06-13,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,353.35,225.0,1784000.0,ST Under Maintenance
2025-06-13,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,356.56,340.0,8156000.0,-
2025-06-13,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,51.0,1142616.0,-
2025-06-13,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,55.0,39.0,1068480.0,-
2025-06-13,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.43,180.0,4774000.0,FGMO
2025-06-13,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,46.701,13.0,342288.0,Machine Problem
2025-06-13,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2025-06-13,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,52.0,0.0,0.0,-
2025-06-13,Baghabari 71 MW GTPP,PDB,1X71,71.0,70.0,0.0,0.0,Machine Standby
2025-06-13,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,111.0,1180608.0,-
2025-06-13,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,190.0,4631000.0,Machine Problem
2025-06-13,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,50.0,1134109.0,Partial Shutdown due to maintenance
2025-06-13,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,4461.0,-
2025-06-13,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,0.0,0.0,-
2025-06-13,Barisal 307 MW,BCPCL,307X1,307.0,307.0,307.0,6262000.0,Coal shortage
2025-06-13,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,71.0,0.0,0.0,-
2025-06-13,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,52.0,714240.0,-
2025-06-13,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,715.0,18251636.0,-
2025-06-13,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,164.0,6070464.0,Gas shortage
2025-06-13,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,Contract Expired
2025-06-13,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,194.0,125.0,2986000.0,Partial Shutdown of STG
2025-06-13,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,10.0,10.0,239775.0,-
2025-06-13,Bhola Nutan Biddut BD LTD,IPP,2*75+1*75,225.0,220.0,220.0,5359480.0,MVAR Subjected to Grid Voltage
2025-06-13,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,300.0,7508500.0,FGMO
2025-06-13,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,320.0,7685600.0,AUTHORITY INSTRUCTION
2025-06-13,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,347.0,8939000.0,FGMO Activated
2025-06-13,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,92.0,2145600.0,-
2025-06-13,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,50.0,1572800.0,-
2025-06-13,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,200.0,4028160.0,-
2025-06-13,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,82.0,351136.0,-
2025-06-13,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,108.0,0.0,0.0,-
2025-06-13,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,"Unit #1 Under Maintenance, Unit#2 Gas Shortage"
2025-06-13,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,47.0,572040.0,Liquid fuel Shortage
2025-06-13,Confidence Power Bogura Unit-1 113 MW,IPP,6*18.55,111.3,113.0,100.0,663936.0,-
2025-06-13,Cox's Bazar Wind,PDB,22*3,66.0,60.0,9.0,116640.0,-
2025-06-13,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,19.0,435930.0,-
2025-06-13,Dohazari -Kalaish 100 MW Peaking,PDB,6*17,102.0,102.0,66.0,716959.0,-
2025-06-13,Energypac Power Venture Thakurgaon Ltd.,IPP,0,0.0,115.0,115.0,2061047.0,-
2025-06-13,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,54.0,0.0,0.0,-
2025-06-13,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,90.0,33.0,789000.0,-
2025-06-13,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,28.0,659880.0,-
2025-06-13,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,90.0,2452140.0,-
2025-06-13,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,1638.0,Liquid fuel shortage
2025-06-13,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,70.0,1058880.0,-
2025-06-13,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.194,16.0,232320.0,-
2025-06-13,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,120.0,2708000.0,Gas shortage
2025-06-13,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2025-06-13,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,240.0,0.0,1971875.0,Gas shortage
2025-06-13,Ghorasal TPP Unit-5,PDB,1*210,210.0,190.0,0.0,0.0,"Allocation limit by Titas, instructed by DS(Gen)"
2025-06-13,Ghorashal 108 MW PP (Regent),IPP,34*3.35,113.9,97.7,0.0,0.0,Fault at Electrical Interconnection Facility(EIF)
2025-06-13,Gopalganj 100 MW Peaking PP,PDB,16*6.98,111.68,109.0,0.0,0.0,-
2025-06-13,HVDC(Nepal),Import,1*40,40.0,0.0,0.0,0.0,-
2025-06-13,Haripur 360 MW CCPP (HPL),IPP,1*235+1*125,360.0,0.0,0.0,0.0,Contract Expired
2025-06-13,Haripur 412 MW CCPP,EGCB,1*273+1*139,412.0,400.75,347.0,8668800.0,-
2025-06-13,Haripur GTPP,"SBU,PDB",32*2,64.0,20.0,0.0,0.0,machine problem
2025-06-13,Hathazari 100 MW peaking PP,PDB,11*8.9,97.9,98.0,46.0,231072.0,machine problem
2025-06-13,Import (Tripura),Import,0,0.0,160.0,46.0,965760.0,-
2025-06-13,Intraco Solar 30 MW,IPP,1*30,30.0,30.0,0.0,231165.0,-
2025-06-13,JERA Meghnaghat Power Limited,IPP,250*2+268,500.0,0.0,320.0,7911370.0,-
2025-06-13,Jamalpur 115 MW PP (United),IPP,9.78*12,117.36,115.0,98.0,1594800.0,Fuel shortage
2025-06-13,Jangalia 52 MW PP (Lakdanavi),IPP,6*8.92,53.52,52.2,52.2,894485.0,-
2025-06-13,Jodiac Power,IPP,3*18.55+1*3.6,59.25,54.36,0.0,0.0,-
2025-06-13,Juldah 100 MW PP Unit-3 (Acorn),IPP,8*13.5,108.0,100.0,100.0,1233600.0,-
2025-06-13,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,48.0,751680.0,-
2025-06-13,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,53.97,35.0,342360.0,-
2025-06-13,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,55.0,24.0,159840.0,-
2025-06-13,Kaptai 7 MW Solar PP,PDB,0,0.0,6.0,0.0,32906.0,-
2025-06-13,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,172.0,4120620.0,-
2025-06-13,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,100.0,608033.0,-
2025-06-13,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,0.0,-
2025-06-13,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,-
2025-06-13,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,-
2025-06-13,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,65.0,861840.0,-
2025-06-13,Kodda 150 MW PP B-R,PDB-RPCL,9*17.06,153.54,149.36,48.0,291840.0,-
2025-06-13,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,15.0,118178.0,-
2025-06-13,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,0.0,0.0,Borescope Inspection
2025-06-13,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,0.0,12435.0,-
2025-06-13,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,0.0,0.0,-
2025-06-13,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,42.0,42.0,965760.0,-
2025-06-13,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,54.0,344893.0,-
2025-06-13,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,144.0,1278720.0,-
2025-06-13,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1150.0,0.0,0.0,U1 S/D 25/Mar/25 & U2 S/D 06/06/25(NLDC request)
2025-06-13,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,50.0,562560.0,Liquid fuel shortage
2025-06-13,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,420.0,9621500.0,-
2025-06-13,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,143.0,3354153.0,FGMO
2025-06-13,Meghnaghat CCPP(Summit)-2,IPP,1*409+1*202,611.0,583.0,520.0,12583086.0,"Allocation limit by Titas, instructed by DS(Gen)"
2025-06-13,Mirsharai 150 MW,IPP,18.5*9,166.5,159.86,53.0,232509.0,-
2025-06-13,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,788400.0,-
2025-06-13,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,154.0,2916000.0,-
2025-06-13,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,35.0,312581.0,-
2025-06-13,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.2,0.0,53.0,-
2025-06-13,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,836490.0,-
2025-06-13,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,30.0,144960.0,-
2025-06-13,Patuakhali 1320 MW (RNPL),RNPL,660*2,1320.0,0.0,0.0,152727.0,Under Maintenance
2025-06-13,Payra 1320 MW,BCPCL,2*622,1244.0,1244.0,1244.0,26420363.64,-
2025-06-13,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,60.0,1709760.0,Low gas pressure
2025-06-13,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.2,1104.0,25120000.0,FGMO
2025-06-13,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,113.0,2021961.0,-
2025-06-13,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-06-13,Raozan 25 MW PP,IPP,3*8.9,26.7,25.5,8.0,89096.4,-
2025-06-13,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,44.0,500160.0,-
2025-06-13,SS Power,IPP,2*660,1320.0,1224.0,1224.0,24861816.0,FGMO
2025-06-13,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-06-13,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,30.0,149927.0,-
2025-06-13,Sarishabari 3 MW Solar Plant,IPP,0,0.0,2.71,0.0,13050.0,-
2025-06-13,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,8.0,173952.0,-
2025-06-13,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,machine problem
2025-06-13,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,83.0,1924800.0,01 engine maintenance
2025-06-13,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,30.0,688992.0,-
2025-06-13,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,0.0,0.0,Under Maintenance
2025-06-13,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,0.0,0.0,Gas shortage
2025-06-13,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,210.0,0.0,0.0,Gas shortage+ internal problem at TITAS RMS
2025-06-13,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2025-06-13,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,105.0,625599.0,Bill delay
2025-06-13,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,146.0,3471665.0,-
2025-06-13,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,-
2025-06-13,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,345000.0,-
2025-06-13,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,145.0,3652818.0,FGMO
2025-06-13,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,163.0,4232118.0,Gas shortage
2025-06-13,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,158.0,4220300.0,FGMO
2025-06-13,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,413.79,370.0,8885527.0,FGMO
2025-06-13,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,37920.0,-
2025-06-13,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,473382.0,-
2025-06-13,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,247432.0,-
2025-06-13,Sreepur 150 MW PP,PDB-RPCL,9*18,162.0,160.0,142.0,2462400.0,-
2025-06-13,Summit Power Ashulia,IPP,0,0.0,33.75,13.0,318600.0,Low gas pressure
2025-06-13,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,14.0,281520.0,-
2025-06-13,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,342750.0,-
2025-06-13,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,18.0,348000.0,-
2025-06-13,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,231.0,167.0,2784610.0,-
2025-06-13,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,50718.0,-
2025-06-13,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,11.0,239520.0,From 00:00 to 24:00 hr. will be dispatching 12 MW
2025-06-13,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,1448640.0,-
2025-06-13,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,99900.0,-
2025-06-13,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,52.0,34.0,683936.0,machine problem
2025-06-13,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Under Maintenance of Exciter
2025-06-13,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,530.0,12234545.45,None
2025-06-13,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,54.0,322800.0,-
2025-06-14,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1435.88,1443.43,23012000.0,-
2025-06-14,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,17.0,140509.0,-
2025-06-14,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,0.0,140509.0,-
2025-06-14,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,130.0,1838327.0,-
2025-06-14,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,185.0,4282182.0,-
2025-06-14,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,393.0,0.0,0.0,machine problem
2025-06-14,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,353.35,344.0,6088700.0,-
2025-06-14,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,356.56,340.0,8142000.0,-
2025-06-14,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,51.0,1115960.0,-
2025-06-14,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,55.0,46.0,1079040.0,-
2025-06-14,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.43,202.0,4812000.0,FGMO
2025-06-14,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,46.701,24.0,438192.0,Machine Problem
2025-06-14,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2025-06-14,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,52.0,0.0,222230.0,-
2025-06-14,Baghabari 71 MW GTPP,PDB,1X71,71.0,70.0,0.0,0.0,Gas shortage
2025-06-14,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,35.0,1256064.0,-
2025-06-14,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,200.0,4742000.0,Machine Problem
2025-06-14,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,49.0,1093963.0,Partial Shutdown due to maintenance
2025-06-14,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,4710.0,-
2025-06-14,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,0.0,0.0,-
2025-06-14,Barisal 307 MW,BCPCL,307X1,307.0,307.0,278.0,6589000.0,-
2025-06-14,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,71.0,17.0,153895.0,-
2025-06-14,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,17.0,519840.0,-
2025-06-14,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,789.0,20313454.0,-
2025-06-14,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,0.0,1296000.0,Gas shortage
2025-06-14,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,Contract Expired
2025-06-14,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,194.0,120.0,2742000.0,Partial Shutdown of STG
2025-06-14,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,10.0,11.0,231477.0,-
2025-06-14,Bhola Nutan Biddut BD LTD,IPP,2*75+1*75,225.0,220.0,0.0,3701860.0,MVAR Subjected to Grid Voltage
2025-06-14,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,310.0,7605000.0,FGMO
