date,plant,producer,units,installed_mw,present_mw,peak_mw,energy_kwh,remarks
2026-01-02,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,35.0,264000.0,"Avil100%,NEO cut for BPDB late pay PPA Sec.13.2(j)"
2026-01-02,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,0.0,0.0,Liquid fuel shortage
2026-01-02,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.2,0.0,0.0,-
2026-01-02,Pabna 64 MW Solar Plant,PDB,11*6.6,72.6,64.0,0.0,201372.0,Contract Expired
2026-01-02,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,504520.0,-
2026-01-02,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,0.0,0.0,-
2026-01-02,Patuakhali 1320 MW (RNPL),RNPL,660*2,1320.0,622.0,253.0,6407272.0,-
2026-01-02,Payra 1320 MW,BCPCL,2*622,1244.0,1085.32,502.0,8634181.82,FGMO
2026-01-02,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,166.0,3655680.0,Low gas pressure
2026-01-02,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1148.28,933.0,19839997.0,FGMO
2026-01-02,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,0.0,0.0,-
2026-01-02,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-01-02,Raozan 25 MW PP,IPP,3*8.9,26.7,25.5,0.0,0.0,-
2026-01-02,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,0.0,0.0,Liquid fuel shortage
2026-01-02,SS Power,IPP,2*660,1320.0,1224.0,950.0,18692725.0,FGMO
2026-01-02,Saidpur 150 MW Simple Cycle Power Plant,PDB,1*150,150.0,162.443,0.0,0.0,-
2026-01-02,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-01-02,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,0.0,Engine Problem
2026-01-02,Sarishabari 3 MW Solar Plant,IPP,0,0.0,2.71,0.0,6300.0,-
2026-01-02,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,17.0,272496.0,-
2026-01-02,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,machine problem
2026-01-02,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,81.0,976320.0,Machine Problem
2026-01-02,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,30.0,621216.0,GT-9 Under Maintenance
2026-01-02,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,0.0,0.0,Under Maintenance
2026-01-02,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,0.0,0.0,Gas shortage
2026-01-02,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,208.137,0.0,0.0,Gas shortage
2026-01-02,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2026-01-02,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,0.0,0.0,Bill delay
2026-01-02,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,173.0,3989769.0,-
2026-01-02,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,-
2026-01-02,Sirajganj 2 MW Wind Power Plant,PDB,0.25*8,2.0,2.0,0.0,0.0,Contract Expired
2026-01-02,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,201744.0,-
2026-01-02,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,193.0,4181818.0,FGMO
2026-01-02,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,0.0,0.0,Standby @NLDC's instruction due to gas shortage
2026-01-02,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,0.0,0.0,Standby as per instruction of NLDC
2026-01-02,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,413.79,414.0,9208363.0,FGMO
2026-01-02,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,17940.0,-
2026-01-02,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,113327.0,-
2026-01-02,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,102337.0,-
2026-01-02,Sreepur 150 MW PP BRPL,PDB-RPCL,9*18,162.0,160.0,0.0,27600.0,Engine Problem
2026-01-02,Summit Power Ashulia,IPP,0,0.0,33.75,15.0,355800.0,Low gas pressure
2026-01-02,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,14.0,348840.0,-
2026-01-02,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,44780.0,-
2026-01-02,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-01-02,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,231.0,160.0,3431570.0,-
2026-01-02,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,25310.16,-
2026-01-02,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,0.0,0.0,"To be dispatched 12 MW, due to fuel shortages."
2026-01-02,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,667744.0,-
2026-01-02,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,124470.0,-
2026-01-02,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,52.0,0.0,0.0,machine problem
2026-01-02,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Under Maintenance of Exciter
2026-01-02,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,0.0,0.0,Schedule Outage Ongoing
2026-01-02,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,0.0,0.0,Avail.100%;NEO cut for BPDB late pay.PPASec13.2(j)
2026-01-03,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1435.88,1172.0,22231243.0,FGMO
2026-01-03,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,0.0,0.0,-
2026-01-03,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,0.0,0.0,Avail.100%;NEO cut for BPDB late pay.PPASec13.2(j)
2026-01-03,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,0.0,0.0,-
2026-01-03,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,26.0,1087273.0,-
2026-01-03,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,393.0,365.0,7233100.0,-
2026-01-03,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,353.35,387.0,9008300.0,-
2026-01-03,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,318.81,0.0,0.0,Unable to on FGMO>machine under observation.
2026-01-03,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,44.0,639786.0,-
2026-01-03,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,55.0,49.0,862080.0,Machine Problem
2026-01-03,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.0,0.0,140000.0,Shutdown
2026-01-03,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,46.701,36.0,679464.0,-
2026-01-03,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2026-01-03,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,52.0,0.0,0.0,-
2026-01-03,Baghabari 71 MW GTPP,PDB,1X71,71.0,70.0,0.0,0.0,Gas shortage
2026-01-03,Bagura 113 MW PP (Confidence)-1,IPP,6*18.55,111.3,113.0,0.0,0.0,-
2026-01-03,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,0.0,0.0,-
2026-01-03,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,0.0,0.0,Under Maintenance
2026-01-03,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,0.0,0.0,Under Maintenance
2026-01-03,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,2364.0,-
2026-01-03,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,0.0,0.0,-
2026-01-03,Barisal 307 MW,BCPCL,307X1,307.0,307.0,279.0,4865000.0,FGMO
2026-01-03,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,71.0,0.0,0.0,Under Maintenance
2026-01-03,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,0.0,164520.0,-
2026-01-03,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,892.0,18092363.0,-
2026-01-03,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,15.0,190368.0,Plant is in standby due to scarcity of fuel gas
2026-01-03,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,Contract Expired
2026-01-03,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,194.0,140.0,2913000.0,Partial Shutdown of STG
2026-01-03,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,10.0,0.0,0.0,Contract Expired
2026-01-03,Bhola Nutan Biddut BD LTD,IPP,2*75+1*75,225.0,220.0,220.0,5004910.0,MVAR Subjected to Grid Voltage
2026-01-03,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,320.0,7573500.0,FGMO
2026-01-03,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,0.0,0.0,Partial Shutdown due to maintenance
2026-01-03,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,0.0,0.0,Under Maintenance
2026-01-03,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,0.0,0.0,-
2026-01-03,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,110.0,2243413.0,Gas shortage
2026-01-03,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,0.0,94560.0,-
2026-01-03,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,0.0,0.0,Liquid fuel shortage
2026-01-03,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,108.0,0.0,0.0,-
2026-01-03,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,"Unit #1 Under Maintenance, Unit#2 Gas Shortage"
2026-01-03,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,0.0,0.0,Liquid fuel Shortage
2026-01-03,Cox's Bazar Wind,PDB,22*3,66.0,60.0,9.0,408000.0,-
2026-01-03,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,15.0,274330.0,Machine Under Maintenance
2026-01-03,Dohazari -Kalaish 100 MW Peaking,PDB,6*17,102.0,102.0,0.0,0.0,Engine Problem
2026-01-03,Energypac Power Venture Thakurgaon Ltd.,IPP,0,0.0,115.0,0.0,59905.0,-
2026-01-03,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,54.0,0.0,0.0,Engine Problem
2026-01-03,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,90.0,41.0,931000.0,Machine Problem
2026-01-03,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,50.0,708840.0,Machine Problem
2026-01-03,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,0.0,0.0,-
2026-01-03,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,0.0,Liquid fuel shortage
2026-01-03,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,0.0,0.0,-
2026-01-03,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.194,0.0,9821.0,Liquid fuel shortage
2026-01-03,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,0.0,0.0,Gas shortage
2026-01-03,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2026-01-03,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,240.0,0.0,0.0,Gas shortage
2026-01-03,Ghorasal TPP Unit-5,PDB,1*210,210.0,190.0,0.0,0.0,Gas shortage
2026-01-03,Ghorashal 108 MW PP (Regent),IPP,34*3.35,113.9,97.7,0.0,0.0,Gas shortage
2026-01-03,Gopalganj 100 MW Peaking PP,PDB,16*6.98,111.68,109.0,0.0,0.0,Engine Problem
2026-01-03,HVDC(Nepal),Import,1*40,40.0,40.0,0.0,0.0,-
2026-01-03,Haripur 360 MW CCPP (HPL),IPP,1*235+1*125,360.0,0.0,0.0,0.0,Contract Expired
2026-01-03,Haripur 412 MW CCPP,EGCB,1*273+1*139,412.0,412.0,353.0,8146800.0,-
2026-01-03,Haripur GTPP,"SBU,PDB",32*2,64.0,20.0,0.0,0.0,-
2026-01-03,Hathazari 100 MW peaking PP,PDB,11*8.9,97.9,98.0,0.0,0.0,machine problem
2026-01-03,Import (Tripura),Import,0,0.0,160.0,106.0,2125440.0,-
2026-01-03,Intraco Solar 30 MW,IPP,1*30,30.0,30.0,0.0,66828.0,-
2026-01-03,JERA Meghnaghat Power Limited,IPP,250*2+268,500.0,718.0,0.0,0.0,Gas shortage
2026-01-03,Jamalpur 115 MW PP (United),IPP,9.78*12,117.36,115.0,19.0,313200.0,-
2026-01-03,Jangalia 52 MW PP (Lakdanavi),IPP,6*8.92,53.52,52.2,0.0,0.0,-
2026-01-03,Jodiac Power,IPP,3*18.55+1*3.6,59.25,54.363,0.0,0.0,Liquid fuel shortage
2026-01-03,Juldah 100 MW PP Unit-3 (Acorn),IPP,8*13.5,108.0,100.0,0.0,0.0,Liquid fuel shortage
2026-01-03,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,0.0,49920.0,-
2026-01-03,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,53.97,0.0,300960.0,-
2026-01-03,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,55.0,0.0,0.0,Liquid fuel shortage
2026-01-03,Kaptai 7 MW Solar PP,PDB,0,0.0,6.0,0.0,17645.0,-
2026-01-03,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,46.0,1100940.0,-
2026-01-03,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,0.0,0.0,-
2026-01-03,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,0.0,Two engines are under maintenance
2026-01-03,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,-
2026-01-03,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,GT Available
2026-01-03,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,0.0,15552.0,-
2026-01-03,Kodda 150 MW PP BRPL,PDB-RPCL,9*17.06,153.54,149.36,0.0,0.0,-
2026-01-03,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,0.0,0.0,-
2026-01-03,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,162.0,1838536.36,FGMO
2026-01-03,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,0.0,0.0,-
2026-01-03,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,0.0,0.0,Liquid fuel shortage
2026-01-03,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,42.0,31.0,439200.0,-
2026-01-03,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,0.0,42040.0,Liquid fuel shortage
2026-01-03,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,5.0,197280.0,-
2026-01-03,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1150.0,520.0,12000000.0,Machine Problem
2026-01-03,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,0.0,0.0,Liquid fuel shortage
2026-01-03,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,225.0,4883600.0,Gas shortage
2026-01-03,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,0.0,0.0,Gas shortage
2026-01-03,Meghnaghat CCPP(Summit)-2,IPP,1*409+1*202,611.0,583.0,480.0,9356591.0,FGMO
2026-01-03,Mirsharai 150 MW BRPL,IPP,18.5*9,166.5,163.0,0.0,0.0,-
2026-01-03,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,411120.0,-
2026-01-03,Moulvibazar 10 MW Solar Power Plant,IPP,1*10,10.0,0.0,0.0,51527.0,-
2026-01-03,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,35.0,748800.0,"Avil100%,NEO cut for BPDB late pay PPA Sec.13.2(j)"
2026-01-03,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,0.0,115376.0,Liquid fuel shortage
2026-01-03,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.2,0.0,0.0,-
2026-01-03,Pabna 64 MW Solar Plant,PDB,11*6.6,72.6,64.0,0.0,235880.0,Contract Expired
2026-01-03,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,498550.0,-
2026-01-03,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,0.0,0.0,-
2026-01-03,Patuakhali 1320 MW (RNPL),RNPL,660*2,1320.0,622.0,505.0,7381818.0,-
2026-01-03,Payra 1320 MW,BCPCL,2*622,1244.0,1085.32,520.0,8616727.27,FGMO
2026-01-03,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,165.0,3637440.0,Low gas pressure
2026-01-03,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1148.28,1109.0,20116365.0,FGMO
2026-01-03,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,0.0,0.0,-
2026-01-03,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-01-03,Raozan 25 MW PP,IPP,3*8.9,26.7,25.5,0.0,0.0,-
2026-01-03,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,0.0,0.0,Liquid fuel shortage
2026-01-03,SS Power,IPP,2*660,1320.0,1224.0,1155.0,19936361.0,FGMO
2026-01-03,Saidpur 150 MW Simple Cycle Power Plant,PDB,1*150,150.0,162.443,0.0,0.0,-
2026-01-03,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-01-03,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,0.0,Engine Problem
2026-01-03,Sarishabari 3 MW Solar Plant,IPP,0,0.0,2.71,0.0,4900.0,-
2026-01-03,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,21.0,315240.0,-
2026-01-03,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,machine problem
2026-01-03,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,78.0,1390080.0,Machine Problem
2026-01-03,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,30.0,640320.0,GT-9 Under Maintenance
2026-01-03,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,0.0,0.0,Under Maintenance
2026-01-03,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,0.0,0.0,Under Maintenance
2026-01-03,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,208.137,0.0,0.0,Gas shortage
2026-01-03,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2026-01-03,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,0.0,50181.0,Bill delay
2026-01-03,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,173.0,3998608.0,Plant availability less
2026-01-03,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,-
2026-01-03,Sirajganj 2 MW Wind Power Plant,PDB,0.25*8,2.0,2.0,0.0,0.0,Contract Expired
2026-01-03,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,181504.0,-
2026-01-03,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,178.0,4045909.0,FGMO
2026-01-03,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,0.0,0.0,Standby @NLDC's instruction due to gas shortage
2026-01-03,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,0.0,0.0,Standby as per instruction of NLDC
2026-01-03,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,413.79,379.0,8703200.0,FGMO
2026-01-03,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,14340.0,-
2026-01-03,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,190691.0,-
2026-01-03,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,128293.0,-
2026-01-03,Sreepur 150 MW PP BRPL,PDB-RPCL,9*18,162.0,160.0,142.0,926400.0,Engine Problem
2026-01-03,Summit Power Ashulia,IPP,0,0.0,33.75,26.5,516600.0,-
2026-01-03,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,14.0,231120.0,-
2026-01-03,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,56060.0,-
2026-01-03,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-01-03,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,231.0,159.0,4423870.0,-
2026-01-03,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,24987.6,-
2026-01-03,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,0.0,100560.0,"To be dispatched 12 MW, due to fuel shortages."
2026-01-03,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,576000.0,-
2026-01-03,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,108675.0,-
2026-01-03,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,52.0,0.0,0.0,machine problem
2026-01-03,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Under Maintenance of Exciter
2026-01-03,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,0.0,0.0,Schedule Outage Ongoing
2026-01-03,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,0.0,0.0,Liquid fuel shortage
2026-01-04,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1435.88,1120.05,21333283.0,FGMO
2026-01-04,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,0.0,0.0,-
2026-01-04,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,0.0,0.0,Avail.100%;NEO cut for BPDB late pay.PPASec13.2(j)
2026-01-04,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,0.0,0.0,-
2026-01-04,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,8.0,167273.0,-
2026-01-04,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,393.0,300.0,6942900.0,Gas shortage
2026-01-04,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,353.35,375.0,7970600.0,-
2026-01-04,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,318.81,0.0,0.0,Unable to on FGMO>machine under observation.
2026-01-04,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,43.0,646683.0,Machine Problem
2026-01-04,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,55.0,0.0,208320.0,Machine Problem
2026-01-04,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.0,192.0,4317000.0,Shutdown
2026-01-04,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,46.701,10.0,198072.0,-
2026-01-04,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2026-01-04,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,52.0,0.0,0.0,-
2026-01-04,Baghabari 71 MW GTPP,PDB,1X71,71.0,70.0,0.0,0.0,Gas shortage
2026-01-04,Bagura 113 MW PP (Confidence)-1,IPP,6*18.55,111.3,113.0,0.0,0.0,-
2026-01-04,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,0.0,0.0,-
2026-01-04,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,0.0,0.0,Under Maintenance
2026-01-04,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,0.0,0.0,Under Maintenance
2026-01-04,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,2479.0,-
2026-01-04,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,0.0,0.0,-
2026-01-04,Barisal 307 MW,BCPCL,307X1,307.0,307.0,276.0,4822000.0,FGMO
2026-01-04,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,71.0,0.0,0.0,Under Maintenance
2026-01-04,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,0.0,0.0,-
2026-01-04,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,892.0,18216727.0,-
2026-01-04,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,400.0,6781824.0,Plant is in standby due to scarcity of fuel gas
2026-01-04,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,Contract Expired
2026-01-04,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,194.0,130.0,2873000.0,Partial Shutdown of STG
2026-01-04,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,10.0,0.0,0.0,Contract Expired
2026-01-04,Bhola Nutan Biddut BD LTD,IPP,2*75+1*75,225.0,220.0,220.0,4948350.0,MVAR Subjected to Grid Voltage
2026-01-04,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,315.0,7628000.0,FGMO
2026-01-04,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,0.0,0.0,Partial Shutdown due to maintenance
2026-01-04,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,0.0,0.0,Under Maintenance
2026-01-04,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,0.0,0.0,-
2026-01-04,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,111.0,1950445.0,Gas shortage
2026-01-04,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,0.0,0.0,-
2026-01-04,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,0.0,0.0,Liquid fuel shortage
2026-01-04,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,108.0,0.0,0.0,-
2026-01-04,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,"Unit #1 Under Maintenance, Unit#2 Gas Shortage"
2026-01-04,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,0.0,0.0,Liquid fuel Shortage
2026-01-04,Cox's Bazar Wind,PDB,22*3,66.0,60.0,21.0,420960.0,-
2026-01-04,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,18.0,235680.0,Machine Under Maintenance
